,id,state_name,state_ab,county,city,zip_code,census_lat,census_lon,mean,median,stdev,sum_w
11947,240217,Maryland,MD,Allegany County,Frostburg,21532,39.6898438,-78.9301097,68662,54015,53738,411.852662
11948,24021707,Maryland,MD,Allegany County,Millersville,21108,39.0607461,-76.6598596,117101,111031,71990,176.6149901
11949,24021717,Maryland,MD,Allegany County,Baltimore,21225,39.2243374,-76.6081259,67847,63319,49229,154.4568668
11950,24021727,Maryland,MD,Allegany County,Linthicum,21090,39.2212465,-76.6510054,84403,300000,57243,164.8926174
11951,24021737,Maryland,MD,Allegany County,Glen Burnie,21061,39.1973128,-76.6243324,61234,59516,45526,548.4292992
11952,24021747,Maryland,MD,Allegany County,Glen Burnie,21060,39.1676188,-76.6121563,69135,66382,43298,308.609022
11953,24021757,Maryland,MD,Allegany County,Elkridge,21075,39.1924169,-76.6953868,98356,95885,64257,349.3437322
11954,24021767,Maryland,MD,Allegany County,Crownsville,21032,38.9946575,-76.600476,149349,300000,77220,153.5836793
11955,2402177,Maryland,MD,Allegany County,Baltimore,21208,39.3775774,-76.6978235,106000,88593,78149,739.5571492
11956,24021777,Maryland,MD,Allegany County,Baltimore,21228,39.2736802,-76.7127872,93697,83867,57614,188.5845744
11957,24021787,Maryland,MD,Allegany County,Catonsville,21228,39.2847069,-76.7267257,82418,63202,57795,213.8869627
11958,24021797,Maryland,MD,Allegany County,Baltimore,21207,39.2981461,-76.7339812,67617,64083,48641,423.9425457
11959,24021807,Maryland,MD,Allegany County,Baltimore,21228,39.2603202,-76.7733706,124324,113851,67533,158.7510302
11960,24021827,Maryland,MD,Allegany County,Randallstown,21133,39.3801956,-76.867173,98056,83031,66015,207.3851923
11961,24021837,Maryland,MD,Allegany County,Baltimore,21207,39.3410651,-76.7389938,84847,73916,51414,178.0853289
11962,24021847,Maryland,MD,Allegany County,Baltimore,21207,39.331835,-76.7190897,60542,51448,45002,285.847732
11963,24021857,Maryland,MD,Allegany County,Baltimore,21207,39.3409735,-76.7715201,60744,44049,52923,193.1573857
11964,24022147,Maryland,MD,Allegany County,Baltimore,21237,39.3157526,-76.5049214,38538,27674,31784,403.0762357
11965,24021877,Maryland,MD,Allegany County,Baltimore,21208,39.3729254,-76.7674222,73686,39114,54796,214.4271523
11966,24021887,Maryland,MD,Allegany County,Baltimore,21208,39.3741504,-76.7168009,56602,32627,62277,558.0791624
11967,24021897,Maryland,MD,Allegany County,Baltimore,21209,39.3777775,-76.6642845,78331,64474,60958,529.0603393
11968,24021907,Maryland,MD,Allegany County,Baltimore,21208,39.40641,-76.7049403,166658,184850,81163,135.422666
11969,24022857,Maryland,MD,Allegany County,Belcamp,21017,39.5010449,-76.268346,138104,142980,86297,140.1474031
11970,24021927,Maryland,MD,Allegany County,Reisterstown,21136,39.4703962,-76.8259698,66393,48401,55942,622.4424938
11971,24021937,Maryland,MD,Allegany County,Reisterstown,21136,39.5083123,-76.814599,86666,58874,77104,184.7549363
11972,24021947,Maryland,MD,Allegany County,Freeland,21053,39.6806375,-76.736502,106590,300000,58246,201.8531983
11973,24021957,Maryland,MD,Allegany County,Sparks,21152,39.5321363,-76.6402639,143032,300000,73311,195.7178885
11974,24021967,Maryland,MD,Allegany County,Cockeysville,21030,39.4815609,-76.6522133,77009,61906,55178,213.2880213
11975,2402197,Maryland,MD,Allegany County,Upperco,21155,39.5891874,-76.7735238,104085,85164,77087,707.8941714
11976,24021977,Maryland,MD,Allegany County,Timonium,21093,39.4652401,-76.6214319,64521,56404,44915,645.7319783
11977,24021987,Maryland,MD,Allegany County,Towson,21204,39.4153592,-76.6459383,124076,300000,71418,94.66058066
11978,24021997,Maryland,MD,Allegany County,Cockeysville,21030,39.4868209,-76.6285734,95334,84200,65779,274.0845294
11979,24022007,Maryland,MD,Allegany County,Kingsville,21087,39.4291592,-76.4038729,113890,300000,76422,136.1600595
11980,24022017,Maryland,MD,Allegany County,White Marsh,21162,39.3901158,-76.4055821,103246,93593,70463,432.3033123
11981,24022027,Maryland,MD,Allegany County,Baltimore,21128,39.3890114,-76.449922,82831,59953,60906,256.1557096
11982,24022037,Maryland,MD,Allegany County,Baltimore,21236,39.4275659,-76.4646873,104757,104208,53108,178.1867981
11983,24022047,Maryland,MD,Allegany County,Baltimore,21236,39.4148195,-76.4913155,100432,300000,52976,221.3485712
11984,24022057,Maryland,MD,Allegany County,Baltimore,21222,39.2750564,-76.4863416,52315,48479,32842,708.2414469
11985,24022067,Maryland,MD,Allegany County,Baltimore,21224,39.286167,-76.5230943,56768,45928,41796,523.7452845
11986,2402207,Maryland,MD,Allegany County,Timonium,21093,39.4567465,-76.5937653,109720,102970,72023,857.7466211
11987,24022077,Maryland,MD,Allegany County,Baltimore,21222,39.2626709,-76.5219015,51325,40651,37399,310.8541453
11988,24022087,Maryland,MD,Allegany County,Baltimore,21222,39.231916,-76.5149755,44151,34835,39464,238.7884273
11989,24022097,Maryland,MD,Allegany County,Baltimore,21227,39.236784,-76.6582815,60469,58404,35633,298.8181537
11990,24022107,Maryland,MD,Allegany County,Baltimore,21227,39.2411037,-76.7023498,89745,90695,48418,340.5033199
11991,24022117,Maryland,MD,Allegany County,Baltimore,21234,39.3788666,-76.5310171,68552,300000,52049,252.0574186
11992,24022127,Maryland,MD,Allegany County,Baltimore,21206,39.3563981,-76.5101508,68979,300000,56086,114.4637541
11993,24022137,Maryland,MD,Allegany County,Baltimore,21206,39.3347489,-76.523532,74385,57822,50522,429.2447564
11994,24022157,Maryland,MD,Allegany County,Baltimore,21221,39.3072145,-76.4550508,42195,34674,27889,376.6184125
11995,24022167,Maryland,MD,Allegany County,Baltimore,21221,39.2962808,-76.4126226,75007,68091,51189,326.1190137
11996,2402217,Maryland,MD,Allegany County,Lutherville,21093,39.4273663,-76.6286048,96077,85348,65341,387.4358431
11997,24022177,Maryland,MD,Allegany County,Baltimore,21220,39.3461668,-76.4457326,110627,107909,56042,179.6497245
11998,24022187,Maryland,MD,Allegany County,Baltimore,21220,39.3526374,-76.4210352,73819,60656,53506,323.3507206
11999,24022197,Maryland,MD,Allegany County,Baltimore,21220,39.3288433,-76.3793713,84221,81265,49301,294.5795454
12000,24022207,Maryland,MD,Allegany County,Baltimore,21224,39.3019243,-76.5093967,56094,43349,47891,360.5869301
12001,24022217,Maryland,MD,Allegany County,Lutherville,21093,39.4182353,-76.6105837,91481,81399,62827,148.1915121
12002,24022227,Maryland,MD,Allegany County,Baltimore,21204,39.3915989,-76.6364254,136320,140553,68961,77.19274622
12003,24022247,Maryland,MD,Allegany County,Baltimore,21212,39.3800035,-76.5979729,145509,146073,80956,132.9225223
12004,24022257,Maryland,MD,Allegany County,Baltimore,21234,39.3774964,-76.5745584,47961,34289,34436,286.3895315
12005,24023747,Maryland,MD,Allegany County,Bethesda,20814,38.9984632,-77.0906116,178223,210367,83177,76.52723855
12006,2402227,Maryland,MD,Allegany County,Baltimore,21236,39.3843972,-76.4838146,92823,87829,52536,901.4712275
12007,24022277,Maryland,MD,Allegany County,Baltimore,21234,39.3855342,-76.5486106,59493,54989,38158,216.7581697
12008,24022287,Maryland,MD,Allegany County,Baltimore,21234,39.4083006,-76.5215791,62397,53367,36982,270.752307
12009,24022297,Maryland,MD,Allegany County,Baltimore,21234,39.4110303,-76.5318285,93139,93354,58524,226.3562578
12010,24022307,Maryland,MD,Allegany County,Owings,20736,38.6758822,-76.6579871,121468,113293,70208,359.7288457
12011,24022317,Maryland,MD,Allegany County,Huntingtown,20639,38.6032395,-76.56198,120836,122762,65084,259.9771387
12012,24022327,Maryland,MD,Allegany County,Prince Frederick,20678,38.4833258,-76.6074575,66185,51363,49234,400.1541747
12013,24022347,Maryland,MD,Allegany County,Greensboro,21639,39.0870411,-75.8066003,52208,38877,41204,372.183332
12014,24022357,Maryland,MD,Allegany County,Denton,21629,38.8624326,-75.7768105,72449,63119,54711,367.5387318
12015,24022367,Maryland,MD,Allegany County,Federalsburg,21632,38.7068793,-75.7661753,53245,41580,46258,471.5452591
12016,2402237,Maryland,MD,Allegany County,Baltimore,21222,39.2787165,-76.4986235,57397,49579,38169,856.3667608
12017,24022377,Maryland,MD,Allegany County,Westminster,21158,39.6134575,-77.0987391,96661,82925,58349,384.5126039
12018,24022387,Maryland,MD,Allegany County,Finksburg,21048,39.5041048,-76.9081305,113985,108110,69139,290.5828474
12019,24022397,Maryland,MD,Allegany County,Sykesville,21784,39.4149761,-76.8994211,107306,300000,65987,223.4868526
12020,24022407,Maryland,MD,Allegany County,Sykesville,21784,39.3747694,-76.9768098,128344,126502,59746,120.8178882
12021,24023877,Maryland,MD,Allegany County,Bowie,20716,38.9064512,-76.7062714,134262,137329,79288,110.2572211
12022,24022427,Maryland,MD,Allegany County,Westminster,21157,39.5745502,-76.9657741,42899,23388,48704,277.5908078
12023,24022437,Maryland,MD,Allegany County,Westminster,21157,39.5555205,-77.0019151,97771,83440,57341,256.6508483
12024,24022447,Maryland,MD,Allegany County,Hampstead,21074,39.5843486,-76.8784444,63505,62015,55507,143.8546495
12025,24022457,Maryland,MD,Allegany County,New Windsor,21776,39.5356608,-77.0867426,77234,73780,49627,249.5192552
12026,24022467,Maryland,MD,Allegany County,Mount Airy,21771,39.3845572,-77.1149795,140930,300000,64752,192.5183604
12027,2402247,Maryland,MD,Allegany County,Baltimore,21222,39.2759333,-76.5254147,57709,43521,41969,488.0799567
12028,24022477,Maryland,MD,Allegany County,Cecilton,21913,39.421865,-75.9026232,66223,54524,53600,348.2861181
12029,24022487,Maryland,MD,Allegany County,Elkton,21921,39.6081745,-75.8372909,43536,31812,47566,397.2865538
12030,24022497,Maryland,MD,Allegany County,Elkton,21921,39.6203515,-75.8092232,71314,59702,48423,744.0565934
12031,24022507,Maryland,MD,Allegany County,North East,21901,39.5954309,-75.9003253,60631,62287,34437,497.674768
12032,24022517,Maryland,MD,Allegany County,Charlestown,21914,39.5842182,-75.996726,41206,33196,29501,435.2596037
12033,24022527,Maryland,MD,Allegany County,Rising Sun,21911,39.6612808,-76.0700498,101261,300000,53010,186.7539741
12034,24022537,Maryland,MD,Allegany County,Marbury,20658,38.5657919,-77.201418,69224,66394,37337,146.0592489
12035,24022547,Maryland,MD,Allegany County,Nanjemoy,20662,38.4724694,-77.0902133,111120,300000,70437,191.3563278
12036,24022557,Maryland,MD,Allegany County,Waldorf,20601,38.644537,-76.9006667,98346,80610,61019,281.23766
12037,24022567,Maryland,MD,Allegany County,Waldorf,20601,38.6500734,-76.8593942,96843,300000,53587,113.556995
12038,2402257,Maryland,MD,Allegany County,Baltimore,21227,39.246782,-76.6545122,54701,43590,47520,672.2679182
12039,24022577,Maryland,MD,Allegany County,Waldorf,20602,38.5952613,-76.9253449,86612,77500,48564,310.4104482
12040,24022587,Maryland,MD,Allegany County,La Plata,20646,38.5327464,-77.0000423,86511,300000,56663,146.3929183
12041,24022597,Maryland,MD,Allegany County,Newburg,20664,38.3348487,-76.909535,92871,86846,74567,269.9163901
12042,24022607,Maryland,MD,Allegany County,Waldorf,20601,38.5639228,-76.7635893,156989,163248,78355,231.3400568
12043,24022617,Maryland,MD,Allegany County,Hurlock,21643,38.6455822,-75.8698959,90170,78023,52147,151.9197258
12044,24022627,Maryland,MD,Allegany County,Cambridge,21613,38.5704725,-76.0650817,52165,46996,52355,307.1910193
12045,24022637,Maryland,MD,Allegany County,Cambridge,21613,38.5767742,-76.1841561,92360,79930,64853,165.2544788
12046,24022647,Maryland,MD,Allegany County,Walkersville,21793,39.4923785,-77.3629588,105678,97765,64649,165.253188
12047,24022657,Maryland,MD,Allegany County,Frederick,21702,39.4267393,-77.462331,40087,42142,23050,217.3277775
12048,24022667,Maryland,MD,Allegany County,Frederick,21703,39.4140482,-77.4637235,77359,300000,44118,223.7244493
12049,2402267,Maryland,MD,Allegany County,Baltimore,21206,39.3495586,-76.5224701,85056,72938,49641,958.3836477
12050,24022677,Maryland,MD,Allegany County,Frederick,21702,39.4326261,-77.4204466,99512,92429,57344,124.3539902
12051,24022687,Maryland,MD,Allegany County,Frederick,21703,39.3798137,-77.4408029,101632,111526,48805,128.3219753
12052,240227,Maryland,MD,Allegany County,Harwood,20776,38.8895132,-76.6408656,120867,109853,81012,1003.239373
12053,24022707,Maryland,MD,Allegany County,Frederick,21702,39.5006996,-77.4670894,116313,300000,72365,150.6575569
12054,24022717,Maryland,MD,Allegany County,Frederick,21701,39.4723055,-77.2091951,99043,74291,71801,196.7836225
12055,24023117,Maryland,MD,Allegany County,Clarksville,21029,39.2064163,-76.9132713,168655,178250,72310,207.1366432
12056,24022737,Maryland,MD,Allegany County,Monrovia,21770,39.360791,-77.2391451,135358,300000,58188,124.6554816
12057,24022747,Maryland,MD,Allegany County,Ijamsville,21754,39.33305,-77.2867811,146580,300000,63993,6.399031955
12058,24022757,Maryland,MD,Allegany County,Frederick,21704,39.3458949,-77.354999,150725,300000,58762,149.4143049
12059,24022767,Maryland,MD,Allegany County,Jefferson,21755,39.3995827,-77.586872,105340,300000,67496,164.8895132
12060,24022777,Maryland,MD,Allegany County,Middletown,21769,39.4106761,-77.5184053,79729,56218,62662,151.9264513
12061,24021157,Maryland,MD,Allegany County,Clear Spring,21722,39.6642312,-77.9736634,66543,57224,45443,1036.917642
12062,24022797,Maryland,MD,Allegany County,Thurmont,21788,39.6336482,-77.386199,65128,300000,47346,344.5908726
12063,24022807,Maryland,MD,Allegany County,Emmitsburg,21727,39.6455539,-77.3204795,76187,300000,47149,199.9589827
12064,24022817,Maryland,MD,Allegany County,Walkersville,21793,39.4706447,-77.3423834,89271,300000,60746,156.4566414
12065,24022827,Maryland,MD,Allegany County,Brunswick,21716,39.3128584,-77.6088148,64407,300000,42964,185.8603395
12066,24022837,Maryland,MD,Allegany County,Grantsville,21536,39.6530695,-79.1996475,51930,39725,42617,522.8464475
12067,24022847,Maryland,MD,Allegany County,Oakland,21550,39.4460403,-79.4357541,84813,300000,50012,181.5223923
12068,24022867,Maryland,MD,Allegany County,Abingdon,21009,39.4831324,-76.2913203,132958,300000,58676,56.66186652
12069,2402287,Maryland,MD,Allegany County,Baltimore,21221,39.2900533,-76.4465244,88250,82301,59430,321.3143813
12070,24022877,Maryland,MD,Allegany County,Abingdon,21009,39.4724939,-76.3168455,86636,300000,56617,183.0886325
12071,24022887,Maryland,MD,Allegany County,Joppa,21085,39.4075954,-76.35705,65285,61853,44356,537.5966583
12072,24022897,Maryland,MD,Allegany County,Edgewood,21040,39.4301364,-76.2744669,87342,83915,45000,399.9021191
12073,24022907,Maryland,MD,Allegany County,Belcamp,21017,39.473609,-76.2506105,83814,75042,48210,361.4402612
12074,24022917,Maryland,MD,Allegany County,Havre De Grace,21078,39.5464162,-76.1532231,90313,74096,68640,334.9479131
12075,24022927,Maryland,MD,Allegany County,Bel Air,21015,39.5880759,-76.3115767,71631,58732,59150,138.1938957
12076,24022937,Maryland,MD,Allegany County,Forest Hill,21050,39.6045623,-76.379468,118798,115509,66973,172.2823313
12077,24022947,Maryland,MD,Allegany County,Fallston,21047,39.5195637,-76.4177542,110219,96428,57502,300.437649
12078,24022957,Maryland,MD,Allegany County,Bel Air,21014,39.5352905,-76.3753954,99038,300000,50495,205.0145699
12079,24022967,Maryland,MD,Allegany County,Bel Air,21015,39.5381477,-76.3156672,70593,53605,57445,998.9913557
12080,2402297,Maryland,MD,Allegany County,Baltimore,21220,39.3145086,-76.359905,71307,51021,60216,979.6619016
12081,24022977,Maryland,MD,Allegany County,Bel Air,21014,39.544963,-76.3456761,124453,300000,65748,106.0887003
12082,24022987,Maryland,MD,Allegany County,Jarrettsville,21084,39.5612678,-76.5076903,141908,300000,80130,85.72490386
12083,24022997,Maryland,MD,Allegany County,Pylesville,21132,39.6829175,-76.341531,97496,86423,61132,218.4823633
12084,24023007,Maryland,MD,Allegany County,Havre De Grace,21078,39.5502983,-76.0960982,54742,300000,35403,96.2624682
12085,24023017,Maryland,MD,Allegany County,Havre De Grace,21078,39.5606891,-76.1170475,85923,300000,48741,263.3862945
12086,24023027,Maryland,MD,Allegany County,Ellicott City,21043,39.2256789,-76.7612341,185000,300000,65934,137.7461288
12087,24023037,Maryland,MD,Allegany County,Elkridge,21075,39.2076449,-76.7178966,67540,62741,45807,616.9059546
12088,24023047,Maryland,MD,Allegany County,Ellicott City,21042,39.3094373,-76.8374893,166451,300000,72285,65.52649039
12089,24023057,Maryland,MD,Allegany County,Ellicott City,21043,39.2398381,-76.8226239,147863,300000,64819,82.69117618
12090,24023067,Maryland,MD,Allegany County,Ellicott City,21042,39.2621303,-76.8313748,123914,105477,75492,241.3447041
12091,2402307,Maryland,MD,Allegany County,Towson,21204,39.4098982,-76.6129595,66137,58509,53148,1481.770493
12092,24023077,Maryland,MD,Allegany County,Catonsville,21228,39.2828594,-76.796278,82007,58521,72712,326.9830493
12093,24024057,Maryland,MD,Allegany County,Forestville,20747,38.8374123,-76.87917,74033,60726,58492,245.2217869
12094,24023097,Maryland,MD,Allegany County,Fulton,20759,39.1656378,-76.925574,155308,149143,87720,179.6871139
12095,24023107,Maryland,MD,Allegany County,Columbia,21044,39.218708,-76.8633421,88095,63343,69063,572.8367443
12096,24023127,Maryland,MD,Allegany County,Columbia,21045,39.2233722,-76.8348517,130967,121192,66553,131.9191113
12097,24023137,Maryland,MD,Allegany County,Columbia,21045,39.2089041,-76.8102202,105450,98083,61687,397.5007074
12098,24023147,Maryland,MD,Allegany County,Elkridge,21075,39.192432,-76.8031659,144157,143218,75243,257.3731354
12099,24023157,Maryland,MD,Allegany County,Fulton,20759,39.1333898,-76.9008682,168105,300000,66553,55.19106104
12100,24023167,Maryland,MD,Allegany County,Laurel,20723,39.1215959,-76.8308664,124059,300000,57693,73.89132272
12101,2402317,Maryland,MD,Allegany County,Towson,21286,39.3897197,-76.599648,93430,79038,77608,668.4246798
12102,24023177,Maryland,MD,Allegany County,Millington,21651,39.300666,-75.8425009,92083,72609,59738,230.0488634
12103,24023187,Maryland,MD,Allegany County,Chestertown,21620,39.2277772,-76.0714268,63869,51707,57718,494.8137505
12104,24023197,Maryland,MD,Allegany County,Gaithersburg,20882,39.2286822,-77.1626524,158685,300000,75393,125.9876669
12105,24023207,Maryland,MD,Allegany County,Gaithersburg,20879,39.1753881,-77.1631963,121818,300000,61160,211.7156831
12106,24023217,Maryland,MD,Allegany County,Damascus,20872,39.2710465,-77.2179052,97687,90615,59191,352.1792205
12107,24023227,Maryland,MD,Allegany County,Germantown,20874,39.1703788,-77.2864135,122817,107853,68085,223.815449
12108,24023237,Maryland,MD,Allegany County,Germantown,20874,39.1826275,-77.283306,136630,300000,66818,75.76071
12109,24023247,Maryland,MD,Allegany County,Poolesville,20837,39.1234371,-77.4397368,142521,140217,70183,175.1133203
12110,24023257,Maryland,MD,Allegany County,North Potomac,20878,39.0912535,-77.2242556,127670,112166,80975,152.9901699
12111,24023267,Maryland,MD,Allegany County,Germantown,20874,39.1409496,-77.2979604,151255,146037,75907,112.7837026
12112,24022697,Maryland,MD,Allegany County,Frederick,21702,39.4521331,-77.4266291,58313,51984,36404,289.9558682
12113,24023277,Maryland,MD,Allegany County,Gaithersburg,20878,39.1128994,-77.2505262,165327,163906,68585,91.55348012
12114,24023287,Maryland,MD,Allegany County,Rockville,20855,39.1446487,-77.156163,114854,300000,81342,158.9605571
12115,24023297,Maryland,MD,Allegany County,Gaithersburg,20879,39.1728726,-77.1862379,88852,300000,43521,127.0561545
12116,24023307,Maryland,MD,Allegany County,Gaithersburg,20877,39.1452205,-77.1880849,94323,300000,59363,203.2539626
12117,24023317,Maryland,MD,Allegany County,Gaithersburg,20877,39.1472968,-77.2027726,47872,30988,55931,491.2074708
12118,24023327,Maryland,MD,Allegany County,Gaithersburg,20879,39.1698064,-77.1993066,72672,62978,51706,525.6004025
12119,24023337,Maryland,MD,Allegany County,Gaithersburg,20878,39.1118022,-77.2132226,91586,86457,56744,319.470756
12120,24023347,Maryland,MD,Allegany County,Germantown,20874,39.1786166,-77.2569904,67448,55733,52613,338.5755478
12121,24023357,Maryland,MD,Allegany County,Gaithersburg,20878,39.1173998,-77.2340931,104102,88448,60432,276.0100777
12122,2402337,Maryland,MD,Allegany County,Owings Mills,21117,39.4002015,-76.8111621,87860,80609,54294,1179.763932
12123,24023377,Maryland,MD,Allegany County,Rockville,20851,39.0656133,-77.1290436,86115,73008,74176,384.6725844
12124,24023387,Maryland,MD,Allegany County,Rockville,20850,39.0986188,-77.1659654,123230,112886,76308,160.4837187
12125,24023397,Maryland,MD,Allegany County,Rockville,20850,39.0987809,-77.1865835,97060,300000,65919,132.9572934
12126,24023407,Maryland,MD,Allegany County,Rockville,20851,39.0723419,-77.1243462,116415,300000,67659,74.52664992
12127,24023417,Maryland,MD,Allegany County,Potomac,20854,39.0497416,-77.1676408,148102,132723,71889,129.5829783
12128,24023427,Maryland,MD,Allegany County,Rockville,20855,39.1146508,-77.1266655,158886,300000,81164,73.96150432
12129,24023437,Maryland,MD,Allegany County,Rockville,20852,39.0295379,-77.1162205,83563,73039,46046,227.4158955
12130,24023447,Maryland,MD,Allegany County,Rockville,20852,39.05568,-77.1197203,103278,98935,70208,123.3890934
12131,24023457,Maryland,MD,Allegany County,Olney,20832,39.169024,-77.0758148,119139,300000,68196,191.6555427
12132,24023467,Maryland,MD,Allegany County,Olney,20832,39.1527986,-77.0801293,165213,300000,75236,97.65821355
12133,2402347,Maryland,MD,Allegany County,Owings,20736,38.700186,-76.5535038,96688,92466,58804,1446.192836
12134,24023367,Maryland,MD,Allegany County,Germantown,20876,39.1886045,-77.2317752,126523,300000,51183,84.99190641
12135,24023487,Maryland,MD,Allegany County,Burtonsville,20866,39.0987025,-76.9523547,151110,300000,75218,156.3214388
12136,24023497,Maryland,MD,Allegany County,Silver Spring,20904,39.0828844,-76.9850101,89515,75920,47618,164.4845412
12137,24023507,Maryland,MD,Allegany County,Silver Spring,20904,39.0623855,-76.953874,63645,48758,49616,182.3279053
12138,24023517,Maryland,MD,Allegany County,Silver Spring,20904,39.0601655,-76.9902806,65185,31033,62375,268.3599158
12139,24023527,Maryland,MD,Allegany County,Silver Spring,20904,39.0833905,-77.013595,133820,300000,77539,128.7587348
12140,24023547,Maryland,MD,Allegany County,Takoma Park,20912,38.984487,-76.9911738,86387,300000,58503,204.5230828
12141,24023557,Maryland,MD,Allegany County,Silver Spring,20903,38.9951962,-76.9932805,48063,45534,29611,327.5546529
12142,24021567,Maryland,MD,Allegany County,Glen Burnie,21060,39.153714,-76.6069592,91087,87502,51363,202.215865
12143,24023577,Maryland,MD,Allegany County,Silver Spring,20910,38.9891295,-77.0086375,141961,300000,73608,156.3852732
12144,24023587,Maryland,MD,Allegany County,Washington,20012,38.9929737,-77.0337828,92467,76649,57204,272.383755
12145,24023597,Maryland,MD,Allegany County,Silver Spring,20910,39.0059822,-77.0431445,123455,300000,67115,111.6250672
12146,24023607,Maryland,MD,Allegany County,Silver Spring,20901,39.0263927,-77.0219861,103682,93346,65763,105.3576214
12147,24023617,Maryland,MD,Allegany County,Silver Spring,20906,39.0724469,-77.0546839,87413,300000,50492,290.4479201
12148,24023627,Maryland,MD,Allegany County,Silver Spring,20902,39.0389118,-77.0339921,105437,113156,71012,290.5173445
12149,24023637,Maryland,MD,Allegany County,Silver Spring,20906,39.0851675,-77.0677188,57776,47556,41638,404.1503116
12150,24023647,Maryland,MD,Allegany County,Silver Spring,20906,39.1048821,-77.0609912,68087,53936,54442,572.308512
12151,24023657,Maryland,MD,Allegany County,Rockville,20853,39.0700883,-77.0936006,112351,300000,67413,75.3941606
12152,24023667,Maryland,MD,Allegany County,Silver Spring,20906,39.0695576,-77.0690635,124801,300000,79733,123.060464
12153,2402367,Maryland,MD,Allegany County,Denton,21629,38.8740492,-75.8294365,53064,40875,45802,813.3616453
12154,24023677,Maryland,MD,Allegany County,Silver Spring,20906,39.0533187,-77.0882029,85723,87384,45132,197.8183533
12155,24023687,Maryland,MD,Allegany County,Silver Spring,20902,39.0533263,-77.0623812,87235,73573,65769,219.7811415
12156,24023697,Maryland,MD,Allegany County,Silver Spring,20902,39.031601,-77.0399826,89817,87777,69776,284.4397623
12157,24021147,Maryland,MD,Allegany County,Hagerstown,21740,39.6314889,-77.720447,35674,23046,33971,978.5538745
12158,24023707,Maryland,MD,Allegany County,Silver Spring,20902,39.0169686,-77.0745888,184864,300000,79482,58.32751075
12159,24023727,Maryland,MD,Allegany County,Bethesda,20817,39.006493,-77.1191634,164134,300000,75869,103.3245784
12160,24023737,Maryland,MD,Allegany County,Bethesda,20814,38.9779285,-77.0964319,96467,76124,66122,195.5546887
12161,24023717,Maryland,MD,Allegany County,Kensington,20895,39.0120658,-77.0997918,168939,193802,84169,122.72249
12162,24023757,Maryland,MD,Allegany County,Chevy Chase,20815,38.9697506,-77.0794977,190423,218711,77317,66.89244784
12163,24023767,Maryland,MD,Allegany County,Bethesda,20816,38.9566642,-77.1006777,171199,300000,82982,50.86124538
12164,2402377,Maryland,MD,Allegany County,Sykesville,21784,39.4793778,-76.9523688,118366,300000,68759,695.8497046
12165,24023777,Maryland,MD,Allegany County,Bethesda,20816,38.9601019,-77.1276428,176903,300000,73948,193.6134528
12166,24023787,Maryland,MD,Allegany County,Bethesda,20817,38.9817946,-77.1223822,166765,200475,87631,129.7553081
12167,24023797,Maryland,MD,Allegany County,Potomac,20854,38.9966198,-77.2227804,185913,203563,71658,153.8816537
12168,24023807,Maryland,MD,Allegany County,Potomac,20854,39.0278283,-77.150967,112404,96558,75427,224.2486746
12169,24023817,Maryland,MD,Allegany County,Laurel,20707,39.1059477,-76.8747843,124075,300000,69079,137.7541521
12170,24023827,Maryland,MD,Allegany County,Laurel,20707,39.1017126,-76.899811,103865,99582,64253,257.017653
12171,24023837,Maryland,MD,Allegany County,Laurel,20708,39.0771055,-76.8420635,89034,300000,64107,277.4901342
12172,24023847,Maryland,MD,Allegany County,Laurel,20708,39.068901,-76.8638456,78563,63006,50635,246.8439243
12173,24023857,Maryland,MD,Allegany County,Glenn Dale,20769,38.9726945,-76.8073698,117633,119701,79975,246.8372221
12174,24023867,Maryland,MD,Allegany County,Seabrook,20706,38.9839494,-76.8433498,87769,83324,57872,165.4529777
12175,24021107,Maryland,MD,Allegany County,Leonardtown,20650,38.2673569,-76.662083,112098,102154,76769,968.6345625
12176,24023887,Maryland,MD,Allegany County,Bowie,20715,38.9606586,-76.7593312,95076,300000,53788,209.3873881
12177,24023897,Maryland,MD,Allegany County,Bowie,20721,38.9122572,-76.7643542,162482,159559,68390,151.4464172
12178,24023907,Maryland,MD,Allegany County,Upper Marlboro,20772,38.798029,-76.7485237,109096,88362,63816,172.1847205
12179,24023917,Maryland,MD,Allegany County,Upper Marlboro,20772,38.8401479,-76.8240487,125584,300000,62173,363.8996552
12180,24023927,Maryland,MD,Allegany County,Brandywine,20613,38.7107798,-76.7300147,110456,300000,69489,165.1575405
12181,24023937,Maryland,MD,Allegany County,Upper Marlboro,20772,38.7571595,-76.8230132,108290,95690,52581,166.11468
12182,24023947,Maryland,MD,Allegany County,Clinton,20735,38.7344628,-76.903318,125207,105778,64914,168.2457843
12183,24023957,Maryland,MD,Allegany County,Upper Marlboro,20772,38.7922477,-76.8503099,87123,77563,71576,565.8378302
12184,24023967,Maryland,MD,Allegany County,Fort Washington,20744,38.7642524,-76.9718164,122923,300000,60904,132.9900615
12185,2402397,Maryland,MD,Allegany County,Hampstead,21074,39.5929461,-76.8388316,87792,76510,48925,547.6008544
12186,24023977,Maryland,MD,Allegany County,Fort Washington,20744,38.7120864,-76.9495856,120843,108803,80243,257.3824235
12187,24023997,Maryland,MD,Allegany County,Oxon Hill,20745,38.7898365,-76.9820256,77741,67845,50791,472.4440896
